;Unnamed: 0;COMPANY;DATE;OPEN;CLOSE
0;26068;GAZP;2008-01-10;353.56;352.4
1;26069;GAZP;2008-01-11;352.75;355.91
2;26069;GAZP;2008-01-12;352.75;355.91
3;26069;GAZP;2008-01-13;352.75;355.91
4;26070;GAZP;2008-01-14;355.27;363.7
5;26071;GAZP;2008-01-15;364.0;360.24
6;26072;GAZP;2008-01-16;354.85;342.45
7;26073;GAZP;2008-01-17;342.0;331.04
8;26074;GAZP;2008-01-18;326.4;327.05
9;26074;GAZP;2008-01-19;326.4;327.05
10;26074;GAZP;2008-01-20;326.4;327.05
11;26075;GAZP;2008-01-21;321.0;303.8
12;26076;GAZP;2008-01-22;289.0;307.0
13;26077;GAZP;2008-01-23;314.89;296.0
14;26078;GAZP;2008-01-24;310.12;307.2
15;26079;GAZP;2008-01-25;313.1;316.23
16;26079;GAZP;2008-01-26;313.1;316.23
17;26079;GAZP;2008-01-27;313.1;316.23
18;26080;GAZP;2008-01-28;305.55;305.32
19;26081;GAZP;2008-01-29;310.5;312.83
20;26082;GAZP;2008-01-30;310.99;305.95
21;26083;GAZP;2008-01-31;304.6;290.95
22;26084;GAZP;2008-02-01;297.0;305.2
23;26084;GAZP;2008-02-02;297.0;305.2
24;26084;GAZP;2008-02-03;297.0;305.2
25;26085;GAZP;2008-02-04;312.1;312.88
26;26086;GAZP;2008-02-05;312.0;302.49
27;26087;GAZP;2008-02-06;293.0;297.7
28;26088;GAZP;2008-02-07;296.51;289.09
29;26089;GAZP;2008-02-08;292.04;286.31
30;26089;GAZP;2008-02-09;292.04;286.31
31;26089;GAZP;2008-02-10;292.04;286.31
32;26090;GAZP;2008-02-11;286.1;292.25
33;26091;GAZP;2008-02-12;294.97;302.82
34;26092;GAZP;2008-02-13;301.95;307.81
35;26093;GAZP;2008-02-14;312.5;309.45
36;26094;GAZP;2008-02-15;309.6;305.5
37;26094;GAZP;2008-02-16;309.6;305.5
38;26094;GAZP;2008-02-17;309.6;305.5
39;26095;GAZP;2008-02-18;309.0;312.75
40;26096;GAZP;2008-02-19;314.9;318.95
41;26097;GAZP;2008-02-20;314.5;313.3
42;26098;GAZP;2008-02-21;318.87;319.2
43;26099;GAZP;2008-02-22;315.91;317.05
44;26099;GAZP;2008-02-23;315.91;317.05
45;26099;GAZP;2008-02-24;315.91;317.05
46;26099;GAZP;2008-02-25;315.91;317.05
47;26100;GAZP;2008-02-26;321.0;316.5
48;26101;GAZP;2008-02-27;319.9;314.47
49;26102;GAZP;2008-02-28;313.11;310.54
50;26103;GAZP;2008-02-29;309.0;304.95
51;26103;GAZP;2008-03-01;309.0;304.95
52;26103;GAZP;2008-03-02;309.0;304.95
53;26104;GAZP;2008-03-03;298.25;301.21
54;26105;GAZP;2008-03-04;304.03;306.7
55;26106;GAZP;2008-03-05;306.49;307.3
56;26107;GAZP;2008-03-06;310.0;305.11
57;26108;GAZP;2008-03-07;301.02;298.67
58;26108;GAZP;2008-03-08;301.02;298.67
59;26108;GAZP;2008-03-09;301.02;298.67
60;26108;GAZP;2008-03-10;301.02;298.67
61;26109;GAZP;2008-03-11;298.08;309.49
62;26110;GAZP;2008-03-12;312.29;310.1
63;26111;GAZP;2008-03-13;304.98;302.25
64;26112;GAZP;2008-03-14;304.77;303.97
65;26112;GAZP;2008-03-15;304.77;303.97
66;26112;GAZP;2008-03-16;304.77;303.97
67;26113;GAZP;2008-03-17;299.11;290.35
68;26114;GAZP;2008-03-18;292.33;296.47
69;26115;GAZP;2008-03-19;301.0;294.77
70;26116;GAZP;2008-03-20;287.97;288.01
71;26117;GAZP;2008-03-21;290.1;288.65
72;26117;GAZP;2008-03-22;290.1;288.65
73;26117;GAZP;2008-03-23;290.1;288.65
74;26118;GAZP;2008-03-24;289.85;297.67
75;26119;GAZP;2008-03-25;298.0;293.14
76;26120;GAZP;2008-03-26;294.14;292.64
77;26121;GAZP;2008-03-27;292.98;297.02
78;26122;GAZP;2008-03-28;298.21;298.82
79;26122;GAZP;2008-03-29;298.21;298.82
80;26122;GAZP;2008-03-30;298.21;298.82
81;26123;GAZP;2008-03-31;297.48;297.61
82;26124;GAZP;2008-04-01;297.5;299.68
83;26125;GAZP;2008-04-02;303.7;300.49
84;26126;GAZP;2008-04-03;301.4;297.25
85;26127;GAZP;2008-04-04;298.2;297.81
86;26127;GAZP;2008-04-05;298.2;297.81
87;26127;GAZP;2008-04-06;298.2;297.81
88;26128;GAZP;2008-04-07;300.59;305.6
89;26129;GAZP;2008-04-08;303.78;302.0
90;26130;GAZP;2008-04-09;301.3;308.91
91;26131;GAZP;2008-04-10;308.3;311.7
92;26132;GAZP;2008-04-11;313.5;307.2
93;26132;GAZP;2008-04-12;313.5;307.2
94;26132;GAZP;2008-04-13;313.5;307.2
95;26133;GAZP;2008-04-14;305.0;306.07
96;26134;GAZP;2008-04-15;307.84;310.41
97;26135;GAZP;2008-04-16;311.51;314.53
98;26136;GAZP;2008-04-17;316.78;309.61
99;26137;GAZP;2008-04-18;311.79;317.33
100;26137;GAZP;2008-04-19;311.79;317.33
101;26137;GAZP;2008-04-20;311.79;317.33
102;26138;GAZP;2008-04-21;318.74;314.24
103;26139;GAZP;2008-04-22;314.35;314.1
104;26140;GAZP;2008-04-23;314.9;315.5
105;26141;GAZP;2008-04-24;317.09;311.4
106;26142;GAZP;2008-04-25;312.0;314.28
107;26142;GAZP;2008-04-26;312.0;314.28
108;26142;GAZP;2008-04-27;312.0;314.28
109;26143;GAZP;2008-04-28;314.4;314.0
110;26144;GAZP;2008-04-29;314.2;312.06
111;26145;GAZP;2008-04-30;312.15;312.49
112;26145;GAZP;2008-05-01;312.15;312.49
113;26145;GAZP;2008-05-02;312.15;312.49
114;26145;GAZP;2008-05-03;312.15;312.49
115;26146;GAZP;2008-05-04;315.09;316.0
116;26147;GAZP;2008-05-05;315.39;313.7
117;26148;GAZP;2008-05-06;314.5;316.5
118;26149;GAZP;2008-05-07;318.0;331.6
119;26150;GAZP;2008-05-08;329.35;349.31
120;26150;GAZP;2008-05-09;329.35;349.31
121;26150;GAZP;2008-05-10;329.35;349.31
122;26150;GAZP;2008-05-11;329.35;349.31
123;26151;GAZP;2008-05-12;356.0;349.15
124;26152;GAZP;2008-05-13;350.01;349.46
125;26153;GAZP;2008-05-14;351.0;359.24
126;26154;GAZP;2008-05-15;361.02;352.25
127;26155;GAZP;2008-05-16;354.0;365.26
128;26155;GAZP;2008-05-17;354.0;365.26
129;26155;GAZP;2008-05-18;354.0;365.26
130;26156;GAZP;2008-05-19;367.0;367.4
131;26157;GAZP;2008-05-20;365.25;360.5
132;26158;GAZP;2008-05-21;358.66;365.06
133;26159;GAZP;2008-05-22;365.25;356.95
134;26160;GAZP;2008-05-23;356.5;363.57
135;26160;GAZP;2008-05-24;356.5;363.57
136;26160;GAZP;2008-05-25;356.5;363.57
137;26161;GAZP;2008-05-26;362.0;360.5
138;26162;GAZP;2008-05-27;362.34;353.97
139;26163;GAZP;2008-05-28;351.87;355.37
140;26164;GAZP;2008-05-29;357.57;361.0
141;26165;GAZP;2008-05-30;359.88;360.09
142;26165;GAZP;2008-05-31;359.88;360.09
143;26165;GAZP;2008-06-01;359.88;360.09
144;26166;GAZP;2008-06-02;359.0;356.0
145;26167;GAZP;2008-06-03;354.0;354.12
146;26168;GAZP;2008-06-04;351.75;342.5
147;26169;GAZP;2008-06-05;340.0;340.77
148;26170;GAZP;2008-06-06;346.11;345.3
149;26171;GAZP;2008-06-07;341.0;336.14
150;26171;GAZP;2008-06-08;341.0;336.14
151;26172;GAZP;2008-06-09;337.49;339.1
152;26173;GAZP;2008-06-10;336.77;334.7
153;26174;GAZP;2008-06-11;335.55;343.0
154;26174;GAZP;2008-06-12;335.55;343.0
155;26174;GAZP;2008-06-13;335.55;343.0
156;26174;GAZP;2008-06-14;335.55;343.0
157;26174;GAZP;2008-06-15;335.55;343.0
158;26175;GAZP;2008-06-16;346.48;346.0
159;26176;GAZP;2008-06-17;345.61;351.1
160;26177;GAZP;2008-06-18;350.35;351.3
161;26178;GAZP;2008-06-19;349.0;350.65
162;26179;GAZP;2008-06-20;350.49;346.51
163;26179;GAZP;2008-06-21;350.49;346.51
164;26179;GAZP;2008-06-22;350.49;346.51
165;26180;GAZP;2008-06-23;345.7;344.07
166;26181;GAZP;2008-06-24;344.6;338.2
167;26182;GAZP;2008-06-25;338.3;340.55
168;26183;GAZP;2008-06-26;340.2;336.9
169;26184;GAZP;2008-06-27;332.01;340.98
170;26184;GAZP;2008-06-28;332.01;340.98
171;26184;GAZP;2008-06-29;332.01;340.98
172;26185;GAZP;2008-06-30;342.08;341.0
173;26186;GAZP;2008-07-01;339.02;327.01
174;26187;GAZP;2008-07-02;329.47;323.81
175;26188;GAZP;2008-07-03;319.98;322.15
176;26189;GAZP;2008-07-04;323.01;318.7
177;26189;GAZP;2008-07-05;323.01;318.7
178;26189;GAZP;2008-07-06;323.01;318.7
179;26190;GAZP;2008-07-07;320.23;318.7
180;26191;GAZP;2008-07-08;314.0;316.09
181;26192;GAZP;2008-07-09;316.47;312.4
182;26193;GAZP;2008-07-10;310.6;311.74
183;26194;GAZP;2008-07-11;313.8;305.1
184;26194;GAZP;2008-07-12;313.8;305.1
185;26194;GAZP;2008-07-13;313.8;305.1
186;26195;GAZP;2008-07-14;308.9;313.69
187;26196;GAZP;2008-07-15;309.9;305.0
188;26197;GAZP;2008-07-16;304.99;306.02
189;26198;GAZP;2008-07-17;308.39;311.65
190;26199;GAZP;2008-07-18;307.82;296.5
191;26199;GAZP;2008-07-19;307.82;296.5
192;26199;GAZP;2008-07-20;307.82;296.5
193;26200;GAZP;2008-07-21;299.0;295.5
194;26201;GAZP;2008-07-22;294.28;293.01
195;26202;GAZP;2008-07-23;294.61;289.02
196;26203;GAZP;2008-07-24;287.67;280.03
197;26204;GAZP;2008-07-25;272.72;269.31
198;26204;GAZP;2008-07-26;272.72;269.31
199;26204;GAZP;2008-07-27;272.72;269.31
200;26205;GAZP;2008-07-28;272.0;271.02
201;26206;GAZP;2008-07-29;266.0;273.0
202;26207;GAZP;2008-07-30;277.09;279.1
203;26208;GAZP;2008-07-31;281.5;277.89
204;26209;GAZP;2008-08-01;276.0;273.22
205;26209;GAZP;2008-08-02;276.0;273.22
206;26209;GAZP;2008-08-03;276.0;273.22
207;26210;GAZP;2008-08-04;271.5;263.4
208;26211;GAZP;2008-08-05;260.5;250.3
209;26212;GAZP;2008-08-06;253.67;250.0
210;26213;GAZP;2008-08-07;249.75;256.85
211;26214;GAZP;2008-08-08;255.15;243.4
212;26214;GAZP;2008-08-09;255.15;243.4
213;26214;GAZP;2008-08-10;255.15;243.4
214;26215;GAZP;2008-08-11;243.0;261.68
215;26216;GAZP;2008-08-12;259.2;269.0
216;26217;GAZP;2008-08-13;266.34;263.21
217;26218;GAZP;2008-08-14;265.1;263.84
218;26219;GAZP;2008-08-15;264.88;267.15
219;26219;GAZP;2008-08-16;264.88;267.15
220;26219;GAZP;2008-08-17;264.88;267.15
221;26220;GAZP;2008-08-18;267.6;261.98
222;26221;GAZP;2008-08-19;256.98;243.88
223;26222;GAZP;2008-08-20;245.0;246.25
224;26223;GAZP;2008-08-21;246.44;250.21
225;26224;GAZP;2008-08-22;252.9;240.49
226;26224;GAZP;2008-08-23;252.9;240.49
227;26224;GAZP;2008-08-24;252.9;240.49
228;26225;GAZP;2008-08-25;239.6;231.39
229;26226;GAZP;2008-08-26;228.0;232.49
230;26227;GAZP;2008-08-27;234.28;233.21
231;26228;GAZP;2008-08-28;235.77;243.99
232;26229;GAZP;2008-08-29;242.0;242.34
233;26229;GAZP;2008-08-30;242.0;242.34
234;26229;GAZP;2008-08-31;242.0;242.34
235;26230;GAZP;2008-09-01;239.0;245.59
236;26231;GAZP;2008-09-02;244.0;246.5
237;26232;GAZP;2008-09-03;244.01;235.99
238;26233;GAZP;2008-09-04;235.95;229.5
239;26234;GAZP;2008-09-05;221.04;220.9
240;26234;GAZP;2008-09-06;221.04;220.9
241;26234;GAZP;2008-09-07;221.04;220.9
242;26235;GAZP;2008-09-08;231.33;225.4
243;26236;GAZP;2008-09-09;223.1;207.59
244;26237;GAZP;2008-09-10;200.59;205.08
245;26238;GAZP;2008-09-11;205.9;196.1
246;26239;GAZP;2008-09-12;203.13;210.0
247;26239;GAZP;2008-09-13;203.13;210.0
248;26239;GAZP;2008-09-14;203.13;210.0
249;26240;GAZP;2008-09-15;204.0;196.06
250;26241;GAZP;2008-09-16;188.46;160.99
251;26242;GAZP;2008-09-17;171.0;167.0
252;26242;GAZP;2008-09-18;171.0;167.0
253;26243;GAZP;2008-09-19;185.0;215.0
254;26243;GAZP;2008-09-20;185.0;215.0
255;26243;GAZP;2008-09-21;185.0;215.0
256;26244;GAZP;2008-09-22;222.22;208.0
257;26245;GAZP;2008-09-23;204.75;202.97
258;26246;GAZP;2008-09-24;202.99;214.5
259;26247;GAZP;2008-09-25;213.48;210.0
260;26248;GAZP;2008-09-26;212.1;206.12
261;26248;GAZP;2008-09-27;212.1;206.12
262;26248;GAZP;2008-09-28;212.1;206.12
263;26249;GAZP;2008-09-29;205.97;193.0
264;26250;GAZP;2008-09-30;179.0;198.0
265;26251;GAZP;2008-10-01;202.0;198.0
266;26252;GAZP;2008-10-02;196.0;191.09
267;26253;GAZP;2008-10-03;186.9;180.0
268;26253;GAZP;2008-10-04;186.9;180.0
269;26253;GAZP;2008-10-05;186.9;180.0
270;26254;GAZP;2008-10-06;169.0;143.94
271;26255;GAZP;2008-10-07;146.0;139.75
272;26256;GAZP;2008-10-08;127.1;116.9
273;26257;GAZP;2008-10-09;127.75;128.5
274;26257;GAZP;2008-10-10;127.75;128.5
275;26257;GAZP;2008-10-11;127.75;128.5
276;26257;GAZP;2008-10-12;127.75;128.5
277;26258;GAZP;2008-10-13;130.0;117.18
