,COMPANY,DATE,OPEN,CLOSE
120552,YNDX,2016-08-19,1454.0,1445.5
120553,YNDX,2016-08-22,1433.5,1441.0
120554,YNDX,2016-08-23,1433.5,1449.0
120555,YNDX,2016-08-24,1459.0,1453.0
120556,YNDX,2016-08-25,1465.0,1444.5
120557,YNDX,2016-08-26,1441.5,1447.0
120558,YNDX,2016-08-29,1440.5,1442.0
120559,YNDX,2016-08-30,1442.5,1437.5
120560,YNDX,2016-08-31,1440.0,1428.0
120561,YNDX,2016-09-01,1430.5,1464.0
120562,YNDX,2016-09-02,1464.5,1463.0
120563,YNDX,2016-09-05,1463.0,1455.5
120564,YNDX,2016-09-06,1458.5,1441.0
120565,YNDX,2016-09-07,1438.5,1418.0
120566,YNDX,2016-09-08,1420.0,1409.0
120567,YNDX,2016-09-09,1409.0,1370.0
120568,YNDX,2016-09-12,1359.5,1350.0
120569,YNDX,2016-09-13,1359.5,1326.0
