;Unnamed: 0;COMPANY;DATE;OPEN;CLOSE
85;89906;SBER;2008-04-04;77.14;77.35
86;89906;SBER;2008-04-05;77.14;77.35
87;89906;SBER;2008-04-06;77.14;77.35
88;89907;SBER;2008-04-07;78.02;79.14
89;89908;SBER;2008-04-08;78.68;77.5
90;89909;SBER;2008-04-09;77.26;78.55
91;89910;SBER;2008-04-10;78.21;77.3
92;89911;SBER;2008-04-11;78.0;74.4
93;89911;SBER;2008-04-12;78.0;74.4
94;89911;SBER;2008-04-13;78.0;74.4
95;89912;SBER;2008-04-14;73.45;73.96
96;89913;SBER;2008-04-15;74.27;73.65
97;89914;SBER;2008-04-16;74.0;75.0
98;89915;SBER;2008-04-17;75.65;73.59
99;89916;SBER;2008-04-18;73.75;76.56
100;89916;SBER;2008-04-19;73.75;76.56
101;89916;SBER;2008-04-20;73.75;76.56
102;89917;SBER;2008-04-21;77.05;75.13
103;89918;SBER;2008-04-22;74.8;74.86
104;89919;SBER;2008-04-23;74.97;74.19
105;89920;SBER;2008-04-24;74.35;73.99
106;89921;SBER;2008-04-25;74.55;74.88
107;89921;SBER;2008-04-26;74.55;74.88
108;89921;SBER;2008-04-27;74.55;74.88
109;89922;SBER;2008-04-28;75.15;75.54
110;89923;SBER;2008-04-29;75.65;76.85
111;89924;SBER;2008-04-30;76.85;77.1
112;89924;SBER;2008-05-01;76.85;77.1
113;89924;SBER;2008-05-02;76.85;77.1
114;89924;SBER;2008-05-03;76.85;77.1
115;89925;SBER;2008-05-04;77.78;80.34
116;89926;SBER;2008-05-05;79.99;80.8
117;89927;SBER;2008-05-06;80.85;80.1
118;89928;SBER;2008-05-07;80.9;82.25
119;89929;SBER;2008-05-08;81.0;81.45
120;89929;SBER;2008-05-09;81.0;81.45
121;89929;SBER;2008-05-10;81.0;81.45
122;89929;SBER;2008-05-11;81.0;81.45
123;89930;SBER;2008-05-12;80.88;83.1
124;89931;SBER;2008-05-13;83.84;82.78
125;89932;SBER;2008-05-14;82.85;84.1
126;89933;SBER;2008-05-15;84.5;84.0
127;89934;SBER;2008-05-16;84.6;85.7
128;89934;SBER;2008-05-17;84.6;85.7
129;89934;SBER;2008-05-18;84.6;85.7
130;89935;SBER;2008-05-19;86.03;88.7
131;89936;SBER;2008-05-20;88.25;87.36
132;89937;SBER;2008-05-21;86.45;87.38
133;89938;SBER;2008-05-22;86.9;85.58
134;89939;SBER;2008-05-23;85.84;86.32
135;89939;SBER;2008-05-24;85.84;86.32
136;89939;SBER;2008-05-25;85.84;86.32
137;89940;SBER;2008-05-26;85.86;84.4
138;89941;SBER;2008-05-27;84.7;83.35
139;89942;SBER;2008-05-28;83.48;84.79
140;89943;SBER;2008-05-29;85.0;85.05
141;89944;SBER;2008-05-30;85.58;85.2
142;89944;SBER;2008-05-31;85.58;85.2
143;89944;SBER;2008-06-01;85.58;85.2
144;89945;SBER;2008-06-02;85.12;84.6
145;89946;SBER;2008-06-03;83.53;83.89
146;89947;SBER;2008-06-04;83.11;82.5
147;89948;SBER;2008-06-05;81.99;82.2
148;89949;SBER;2008-06-06;83.32;81.0
149;89950;SBER;2008-06-07;79.6;78.62
150;89950;SBER;2008-06-08;79.6;78.62
151;89951;SBER;2008-06-09;78.92;79.18
152;89952;SBER;2008-06-10;78.41;78.86
153;89953;SBER;2008-06-11;79.21;78.5
154;89953;SBER;2008-06-12;79.21;78.5
155;89953;SBER;2008-06-13;79.21;78.5
156;89953;SBER;2008-06-14;79.21;78.5
157;89953;SBER;2008-06-15;79.21;78.5
158;89954;SBER;2008-06-16;79.44;78.89
159;89955;SBER;2008-06-17;79.49;81.05
160;89956;SBER;2008-06-18;80.67;80.65
161;89957;SBER;2008-06-19;80.0;80.22
162;89958;SBER;2008-06-20;80.2;79.0
163;89958;SBER;2008-06-21;80.2;79.0
164;89958;SBER;2008-06-22;80.2;79.0
165;89959;SBER;2008-06-23;78.46;78.09
166;89960;SBER;2008-06-24;78.0;76.41
167;89961;SBER;2008-06-25;76.72;78.0
168;89962;SBER;2008-06-26;78.77;77.47
169;89963;SBER;2008-06-27;75.76;75.99
170;89963;SBER;2008-06-28;75.76;75.99
171;89963;SBER;2008-06-29;75.76;75.99
172;89964;SBER;2008-06-30;75.88;74.29
173;89965;SBER;2008-07-01;74.1;71.48
174;89966;SBER;2008-07-02;72.2;72.7
175;89967;SBER;2008-07-03;71.71;72.6
176;89968;SBER;2008-07-04;73.05;72.32
177;89968;SBER;2008-07-05;73.05;72.32
178;89968;SBER;2008-07-06;73.05;72.32
179;89969;SBER;2008-07-07;72.89;73.47
180;89970;SBER;2008-07-08;72.15;74.28
181;89971;SBER;2008-07-09;75.04;75.3
182;89972;SBER;2008-07-10;73.87;75.1
183;89973;SBER;2008-07-11;75.1;72.77
184;89973;SBER;2008-07-12;75.1;72.77
185;89973;SBER;2008-07-13;75.1;72.77
186;89974;SBER;2008-07-14;73.34;74.64
187;89975;SBER;2008-07-15;73.21;72.22
188;89976;SBER;2008-07-16;72.5;72.78
189;89977;SBER;2008-07-17;74.3;77.35
190;89978;SBER;2008-07-18;76.49;75.35
191;89978;SBER;2008-07-19;76.49;75.35
192;89978;SBER;2008-07-20;76.49;75.35
193;89979;SBER;2008-07-21;76.23;77.0
194;89980;SBER;2008-07-22;76.3;74.35
195;89981;SBER;2008-07-23;76.03;75.9
196;89982;SBER;2008-07-24;76.49;75.71
197;89983;SBER;2008-07-25;73.95;70.25
198;89983;SBER;2008-07-26;73.95;70.25
199;89983;SBER;2008-07-27;73.95;70.25
200;89984;SBER;2008-07-28;70.99;69.64
201;89985;SBER;2008-07-29;67.63;66.3
202;89986;SBER;2008-07-30;68.49;70.15
203;89987;SBER;2008-07-31;70.77;69.09
204;89988;SBER;2008-08-01;68.15;67.66
205;89988;SBER;2008-08-02;68.15;67.66
206;89988;SBER;2008-08-03;68.15;67.66
207;89989;SBER;2008-08-04;67.5;63.77
208;89990;SBER;2008-08-05;63.51;62.17
209;89991;SBER;2008-08-06;64.05;63.4
210;89992;SBER;2008-08-07;63.31;64.0
211;89993;SBER;2008-08-08;63.02;59.75
212;89993;SBER;2008-08-09;63.02;59.75
213;89993;SBER;2008-08-10;63.02;59.75
214;89994;SBER;2008-08-11;59.5;65.8
215;89995;SBER;2008-08-12;64.99;67.33
216;89996;SBER;2008-08-13;65.98;64.7
217;89997;SBER;2008-08-14;64.54;64.0
218;89998;SBER;2008-08-15;65.0;65.63
219;89998;SBER;2008-08-16;65.0;65.63
220;89998;SBER;2008-08-17;65.0;65.63
221;89999;SBER;2008-08-18;66.25;65.5
222;90000;SBER;2008-08-19;64.12;62.39
223;90001;SBER;2008-08-20;62.01;62.44
224;90002;SBER;2008-08-21;62.25;62.63
225;90003;SBER;2008-08-22;62.71;62.92
226;90003;SBER;2008-08-23;62.71;62.92
227;90003;SBER;2008-08-24;62.71;62.92
228;90004;SBER;2008-08-25;63.38;59.8
229;90005;SBER;2008-08-26;58.48;55.71
230;90006;SBER;2008-08-27;57.06;56.22
231;90007;SBER;2008-08-28;56.66;59.64
232;90008;SBER;2008-08-29;58.72;57.4
233;90008;SBER;2008-08-30;58.72;57.4
234;90008;SBER;2008-08-31;58.72;57.4
235;90009;SBER;2008-09-01;56.32;58.3
236;90010;SBER;2008-09-02;58.06;61.1
237;90011;SBER;2008-09-03;60.48;59.29
238;90012;SBER;2008-09-04;59.15;56.25
239;90013;SBER;2008-09-05;54.18;54.4
240;90013;SBER;2008-09-06;54.18;54.4
241;90013;SBER;2008-09-07;54.18;54.4
242;90014;SBER;2008-09-08;57.66;57.08
243;90015;SBER;2008-09-09;56.2;52.0
244;90016;SBER;2008-09-10;49.46;49.0
245;90017;SBER;2008-09-11;48.69;44.89
246;90018;SBER;2008-09-12;46.89;47.6
247;90018;SBER;2008-09-13;46.89;47.6
248;90018;SBER;2008-09-14;46.89;47.6
249;90019;SBER;2008-09-15;45.47;45.99
250;90020;SBER;2008-09-16;42.85;36.0
251;90021;SBER;2008-09-17;38.99;32.55
252;90021;SBER;2008-09-18;38.99;32.55
253;90022;SBER;2008-09-19;36.0;43.99
254;90022;SBER;2008-09-20;36.0;43.99
255;90022;SBER;2008-09-21;36.0;43.99
256;90023;SBER;2008-09-22;46.64;43.3
257;90024;SBER;2008-09-23;41.97;42.8
258;90025;SBER;2008-09-24;42.8;45.8
259;90026;SBER;2008-09-25;45.0;46.35
260;90027;SBER;2008-09-26;45.7;43.78
261;90027;SBER;2008-09-27;45.7;43.78
262;90027;SBER;2008-09-28;45.7;43.78
263;90028;SBER;2008-09-29;43.59;40.2
264;90029;SBER;2008-09-30;37.17;43.69
265;90030;SBER;2008-10-01;44.88;42.07
266;90031;SBER;2008-10-02;42.0;41.45
267;90032;SBER;2008-10-03;40.1;42.1
268;90032;SBER;2008-10-04;40.1;42.1
269;90032;SBER;2008-10-05;40.1;42.1
270;90033;SBER;2008-10-06;39.23;35.5
271;90034;SBER;2008-10-07;36.01;36.5
272;90035;SBER;2008-10-08;33.4;30.0
273;90036;SBER;2008-10-09;32.99;31.54
274;90036;SBER;2008-10-10;32.99;31.54
275;90036;SBER;2008-10-11;32.99;31.54
276;90036;SBER;2008-10-12;32.99;31.54
277;90037;SBER;2008-10-13;33.54;28.6
278;90038;SBER;2008-10-14;33.01;34.0
279;90039;SBER;2008-10-15;33.98;29.35
280;90040;SBER;2008-10-16;26.01;27.38
281;90041;SBER;2008-10-17;29.0;26.18
282;90041;SBER;2008-10-18;29.0;26.18
283;90041;SBER;2008-10-19;29.0;26.18
284;90042;SBER;2008-10-20;28.0;26.51
285;90043;SBER;2008-10-21;27.57;26.53
286;90044;SBER;2008-10-22;25.32;25.6
287;90045;SBER;2008-10-23;24.53;22.67
288;90046;SBER;2008-10-24;21.68;17.5
289;90046;SBER;2008-10-25;21.68;17.5
290;90046;SBER;2008-10-26;21.68;17.5
291;90046;SBER;2008-10-27;21.68;17.5
292;90047;SBER;2008-10-28;17.9;18.1
293;90048;SBER;2008-10-29;19.3;22.15
294;90049;SBER;2008-10-30;24.99;28.69
295;90050;SBER;2008-10-31;28.69;27.77
296;90051;SBER;2008-11-01;28.6;28.39
297;90051;SBER;2008-11-02;28.6;28.39
298;90051;SBER;2008-11-03;28.6;28.39
299;90051;SBER;2008-11-04;28.6;28.39
300;90052;SBER;2008-11-05;31.5;28.6
301;90053;SBER;2008-11-06;25.0;26.1
302;90054;SBER;2008-11-07;25.1;28.8
303;90054;SBER;2008-11-08;25.1;28.8
304;90054;SBER;2008-11-09;25.1;28.8
305;90055;SBER;2008-11-10;30.61;30.66
306;90056;SBER;2008-11-11;29.5;27.01
307;90056;SBER;2008-11-12;29.5;27.01
308;90057;SBER;2008-11-13;23.0;25.23
309;90058;SBER;2008-11-14;28.5;25.18
310;90058;SBER;2008-11-15;28.5;25.18
311;90058;SBER;2008-11-16;28.5;25.18
312;90059;SBER;2008-11-17;25.15;23.58
313;90060;SBER;2008-11-18;22.5;25.53
314;90061;SBER;2008-11-19;25.2;24.45
315;90062;SBER;2008-11-20;22.19;24.03
316;90063;SBER;2008-11-21;24.32;22.74
317;90063;SBER;2008-11-22;24.32;22.74
318;90063;SBER;2008-11-23;24.32;22.74
319;90064;SBER;2008-11-24;23.98;25.8
320;90065;SBER;2008-11-25;26.64;24.6
321;90066;SBER;2008-11-26;24.8;24.04
322;90067;SBER;2008-11-27;24.9;24.67
323;90068;SBER;2008-11-28;24.85;23.21
324;90068;SBER;2008-11-29;24.85;23.21
325;90068;SBER;2008-11-30;24.85;23.21
326;90069;SBER;2008-12-01;23.19;22.0
327;90070;SBER;2008-12-02;20.79;22.05
328;90071;SBER;2008-12-03;22.16;21.01
329;90072;SBER;2008-12-04;21.11;20.44
330;90073;SBER;2008-12-05;20.09;20.44
331;90073;SBER;2008-12-06;20.09;20.44
332;90073;SBER;2008-12-07;20.09;20.44
333;90074;SBER;2008-12-08;21.67;21.61
334;90075;SBER;2008-12-09;21.52;21.02
335;90076;SBER;2008-12-10;21.17;21.05
336;90077;SBER;2008-12-11;21.01;22.04
337;90078;SBER;2008-12-12;21.04;22.07
338;90078;SBER;2008-12-13;21.04;22.07
339;90078;SBER;2008-12-14;21.04;22.07
340;90079;SBER;2008-12-15;22.65;22.49
341;90080;SBER;2008-12-16;22.19;22.78
342;90081;SBER;2008-12-17;23.59;22.33
343;90082;SBER;2008-12-18;22.24;21.7
344;90083;SBER;2008-12-19;21.17;22.2
345;90083;SBER;2008-12-20;21.17;22.2
346;90083;SBER;2008-12-21;21.17;22.2
347;90084;SBER;2008-12-22;22.14;22.81
348;90085;SBER;2008-12-23;22.48;23.51
349;90086;SBER;2008-12-24;23.42;23.24
350;90087;SBER;2008-12-25;23.2;22.95
351;90088;SBER;2008-12-26;23.15;22.12
352;90088;SBER;2008-12-27;23.15;22.12
353;90088;SBER;2008-12-28;23.15;22.12
354;90089;SBER;2008-12-29;22.38;22.0
355;90090;SBER;2008-12-30;22.2;23.0
356;90091;SBER;2008-12-31;22.93;22.79
357;90091;SBER;2009-01-01;22.93;22.79
358;90091;SBER;2009-01-02;22.93;22.79
359;90091;SBER;2009-01-03;22.93;22.79
360;90091;SBER;2009-01-04;22.93;22.79
361;90091;SBER;2009-01-05;22.93;22.79
362;90091;SBER;2009-01-06;22.93;22.79
363;90091;SBER;2009-01-07;22.93;22.79
364;90091;SBER;2009-01-08;22.93;22.79
365;90091;SBER;2009-01-09;22.93;22.79
366;90091;SBER;2009-01-10;22.93;22.79
367;90092;SBER;2009-01-11;23.3;22.98
368;90093;SBER;2009-01-12;22.93;22.79
369;90094;SBER;2009-01-13;22.6;22.05
370;90095;SBER;2009-01-14;22.31;20.6
371;90096;SBER;2009-01-15;20.32;20.2
372;90097;SBER;2009-01-16;20.55;19.99
373;90097;SBER;2009-01-17;20.55;19.99
374;90097;SBER;2009-01-18;20.55;19.99
375;90098;SBER;2009-01-19;20.2;18.46
376;90099;SBER;2009-01-20;18.3;17.1
377;90100;SBER;2009-01-21;16.71;17.45
378;90101;SBER;2009-01-22;18.01;15.65
379;90102;SBER;2009-01-23;15.8;15.2
380;90102;SBER;2009-01-24;15.8;15.2
381;90102;SBER;2009-01-25;15.8;15.2
382;90103;SBER;2009-01-26;15.48;17.1
383;90104;SBER;2009-01-27;17.11;16.26
384;90105;SBER;2009-01-28;16.59;17.1
385;90106;SBER;2009-01-29;17.3;16.46
386;90107;SBER;2009-01-30;16.2;16.44
387;90107;SBER;2009-01-31;16.2;16.44
388;90107;SBER;2009-02-01;16.2;16.44
389;90108;SBER;2009-02-02;16.26;15.88
390;90109;SBER;2009-02-03;15.91;15.25
391;90110;SBER;2009-02-04;15.45;15.27
392;90111;SBER;2009-02-05;15.06;14.87
393;90112;SBER;2009-02-06;15.14;15.58
394;90112;SBER;2009-02-07;15.14;15.58
395;90112;SBER;2009-02-08;15.14;15.58
396;90113;SBER;2009-02-09;15.63;16.78
397;90114;SBER;2009-02-10;16.78;18.19
398;90115;SBER;2009-02-11;17.35;18.55
399;90116;SBER;2009-02-12;18.76;18.5
400;90117;SBER;2009-02-13;18.99;18.99
401;90117;SBER;2009-02-14;18.99;18.99
402;90117;SBER;2009-02-15;18.99;18.99
403;90118;SBER;2009-02-16;18.88;17.8
404;90119;SBER;2009-02-17;17.49;15.3
405;90120;SBER;2009-02-18;15.32;14.63
406;90121;SBER;2009-02-19;14.71;15.18
407;90122;SBER;2009-02-20;14.57;14.4
408;90122;SBER;2009-02-21;14.57;14.4
409;90122;SBER;2009-02-22;14.57;14.4
410;90122;SBER;2009-02-23;14.57;14.4
411;90123;SBER;2009-02-24;13.99;14.23
412;90124;SBER;2009-02-25;14.65;14.16
413;90125;SBER;2009-02-26;14.41;14.69
414;90126;SBER;2009-02-27;14.62;14.27
415;90126;SBER;2009-02-28;14.62;14.27
416;90126;SBER;2009-03-01;14.62;14.27
417;90127;SBER;2009-03-02;13.8;14.33
418;90128;SBER;2009-03-03;14.16;15.03
419;90129;SBER;2009-03-04;15.29;16.38
420;90130;SBER;2009-03-05;16.5;15.65
421;90131;SBER;2009-03-06;15.35;15.81
422;90131;SBER;2009-03-07;15.35;15.81
423;90131;SBER;2009-03-08;15.35;15.81
424;90131;SBER;2009-03-09;15.35;15.81
425;90132;SBER;2009-03-10;16.06;17.06
426;90133;SBER;2009-03-11;17.4;17.14
427;90134;SBER;2009-03-12;17.0;16.68
428;90135;SBER;2009-03-13;17.29;16.9
429;90135;SBER;2009-03-14;17.29;16.9
430;90135;SBER;2009-03-15;17.29;16.9
431;90136;SBER;2009-03-16;16.92;18.3
432;90137;SBER;2009-03-17;18.52;20.25
433;90138;SBER;2009-03-18;20.9;20.47
434;90139;SBER;2009-03-19;21.71;24.05
435;90140;SBER;2009-03-20;23.99;22.9
436;90140;SBER;2009-03-21;23.99;22.9
437;90140;SBER;2009-03-22;23.99;22.9
438;90141;SBER;2009-03-23;24.01;25.42
439;90142;SBER;2009-03-24;26.6;23.36
440;90143;SBER;2009-03-25;23.28;25.41
441;90144;SBER;2009-03-26;26.01;25.0
442;90145;SBER;2009-03-27;25.13;22.63
443;90145;SBER;2009-03-28;25.13;22.63
444;90145;SBER;2009-03-29;25.13;22.63
445;90146;SBER;2009-03-30;21.88;20.01
446;90147;SBER;2009-03-31;20.13;20.85
447;90148;SBER;2009-04-01;20.98;21.07
448;90149;SBER;2009-04-02;21.99;23.28
449;90150;SBER;2009-04-03;23.36;22.9
450;90150;SBER;2009-04-04;23.36;22.9
451;90150;SBER;2009-04-05;23.36;22.9
452;90151;SBER;2009-04-06;23.7;23.27
453;90152;SBER;2009-04-07;23.43;23.55
454;90153;SBER;2009-04-08;22.82;24.57
455;90154;SBER;2009-04-09;25.36;26.89
456;90155;SBER;2009-04-10;27.51;26.85
457;90155;SBER;2009-04-11;27.51;26.85
458;90155;SBER;2009-04-12;27.51;26.85
459;90156;SBER;2009-04-13;26.74;26.7
460;90157;SBER;2009-04-14;27.03;29.14
461;90158;SBER;2009-04-15;28.25;28.07
462;90159;SBER;2009-04-16;28.71;29.14
463;90160;SBER;2009-04-17;29.7;28.85
464;90160;SBER;2009-04-18;29.7;28.85
465;90160;SBER;2009-04-19;29.7;28.85
466;90161;SBER;2009-04-20;28.78;26.16
467;90162;SBER;2009-04-21;25.7;25.93
468;90163;SBER;2009-04-22;26.71;27.39
469;90164;SBER;2009-04-23;27.25;28.26
470;90165;SBER;2009-04-24;28.26;27.75
471;90165;SBER;2009-04-25;28.26;27.75
472;90165;SBER;2009-04-26;28.26;27.75
473;90166;SBER;2009-04-27;27.51;27.03
474;90167;SBER;2009-04-28;26.55;26.1
475;90168;SBER;2009-04-29;26.32;27.11
476;90169;SBER;2009-04-30;27.77;27.8
477;90169;SBER;2009-05-01;27.77;27.8
478;90169;SBER;2009-05-02;27.77;27.8
479;90169;SBER;2009-05-03;27.77;27.8
480;90170;SBER;2009-05-04;28.4;29.28
481;90171;SBER;2009-05-05;29.69;28.87
482;90172;SBER;2009-05-06;28.59;29.38
483;90173;SBER;2009-05-07;30.01;31.15
484;90174;SBER;2009-05-08;31.42;32.27
485;90174;SBER;2009-05-09;31.42;32.27
486;90174;SBER;2009-05-10;31.42;32.27
487;90174;SBER;2009-05-11;31.42;32.27
488;90175;SBER;2009-05-12;31.22;33.65
489;90176;SBER;2009-05-13;34.21;32.2
490;90177;SBER;2009-05-14;31.48;31.69
491;90178;SBER;2009-05-15;32.47;32.98
492;90178;SBER;2009-05-16;32.47;32.98
493;90178;SBER;2009-05-17;32.47;32.98
494;90179;SBER;2009-05-18;32.17;34.15
495;90180;SBER;2009-05-19;35.06;36.0
496;90181;SBER;2009-05-20;36.26;40.1
497;90182;SBER;2009-05-21;39.12;37.45
498;90183;SBER;2009-05-22;38.01;39.01
499;90183;SBER;2009-05-23;38.01;39.01
500;90183;SBER;2009-05-24;38.01;39.01
501;90184;SBER;2009-05-25;39.15;39.4
502;90185;SBER;2009-05-26;39.27;39.54
503;90186;SBER;2009-05-27;40.45;40.8
504;90187;SBER;2009-05-28;39.99;41.54
505;90188;SBER;2009-05-29;42.56;44.13
506;90188;SBER;2009-05-30;42.56;44.13
507;90188;SBER;2009-05-31;42.56;44.13
508;90189;SBER;2009-06-01;45.91;51.88
509;90190;SBER;2009-06-02;52.05;53.38
510;90191;SBER;2009-06-03;54.0;47.17
511;90192;SBER;2009-06-04;46.6;49.47
512;90193;SBER;2009-06-05;51.97;50.75
513;90193;SBER;2009-06-06;51.97;50.75
514;90193;SBER;2009-06-07;51.97;50.75
515;90194;SBER;2009-06-08;49.38;48.38
516;90195;SBER;2009-06-09;49.52;49.2
517;90196;SBER;2009-06-10;51.11;49.31
518;90197;SBER;2009-06-11;49.79;47.98
519;90197;SBER;2009-06-12;49.79;47.98
520;90197;SBER;2009-06-13;49.79;47.98
521;90197;SBER;2009-06-14;49.79;47.98
522;90198;SBER;2009-06-15;46.86;43.92
523;90199;SBER;2009-06-16;43.0;46.06
524;90200;SBER;2009-06-17;45.5;43.0
525;90201;SBER;2009-06-18;43.63;42.69
526;90202;SBER;2009-06-19;43.2;41.1
527;90202;SBER;2009-06-20;43.2;41.1
528;90202;SBER;2009-06-21;43.2;41.1
529;90203;SBER;2009-06-22;40.47;35.79
530;90204;SBER;2009-06-23;34.55;37.05
531;90205;SBER;2009-06-24;38.51;42.6
532;90206;SBER;2009-06-25;43.0;41.35
533;90207;SBER;2009-06-26;42.9;39.72
534;90207;SBER;2009-06-27;42.9;39.72
535;90207;SBER;2009-06-28;42.9;39.72
536;90208;SBER;2009-06-29;39.0;39.86
537;90209;SBER;2009-06-30;40.98;38.08
538;90210;SBER;2009-07-01;38.54;39.43
539;90211;SBER;2009-07-02;38.77;37.83
540;90212;SBER;2009-07-03;37.62;38.54
541;90212;SBER;2009-07-04;37.62;38.54
542;90212;SBER;2009-07-05;37.62;38.54
543;90213;SBER;2009-07-06;37.53;37.0
544;90214;SBER;2009-07-07;37.6;37.21
545;90215;SBER;2009-07-08;36.27;36.33
546;90216;SBER;2009-07-09;36.39;36.19
547;90217;SBER;2009-07-10;36.24;34.36
548;90217;SBER;2009-07-11;36.24;34.36
549;90217;SBER;2009-07-12;36.24;34.36
550;90218;SBER;2009-07-13;33.39;35.9
551;90219;SBER;2009-07-14;37.31;35.73
552;90220;SBER;2009-07-15;36.7;37.8
553;90221;SBER;2009-07-16;38.38;37.37
554;90222;SBER;2009-07-17;37.59;38.02
555;90222;SBER;2009-07-18;37.59;38.02
556;90222;SBER;2009-07-19;37.59;38.02
557;90223;SBER;2009-07-20;38.65;39.21
558;90224;SBER;2009-07-21;39.28;40.43
559;90225;SBER;2009-07-22;40.14;38.79
560;90226;SBER;2009-07-23;39.51;41.25
561;90227;SBER;2009-07-24;41.5;40.85
562;90227;SBER;2009-07-25;41.5;40.85
563;90227;SBER;2009-07-26;41.5;40.85
564;90228;SBER;2009-07-27;41.61;41.87
565;90229;SBER;2009-07-28;42.19;40.46
566;90230;SBER;2009-07-29;40.0;39.51
567;90231;SBER;2009-07-30;39.89;42.51
568;90232;SBER;2009-07-31;42.95;42.39
569;90232;SBER;2009-08-01;42.95;42.39
570;90232;SBER;2009-08-02;42.95;42.39
571;90233;SBER;2009-08-03;43.13;46.22
572;90234;SBER;2009-08-04;45.88;46.48
573;90235;SBER;2009-08-05;46.03;45.38
574;90236;SBER;2009-08-06;46.71;46.25
575;90237;SBER;2009-08-07;46.0;47.8
576;90237;SBER;2009-08-08;46.0;47.8
577;90237;SBER;2009-08-09;46.0;47.8
578;90238;SBER;2009-08-10;47.59;47.69
579;90239;SBER;2009-08-11;48.05;46.64
